type,file,line,key,detail
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_table_selection_and_multitabling/v1/drills.jsonl",14,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_table_selection_and_multitabling/v1/drills.jsonl",15,"id","ID ""online_table_selection_and_multitabling:drill:15"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_table_selection_and_multitabling/v1/drills.jsonl",15,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_table_selection_and_multitabling/v1/drills.jsonl",16,"id","ID ""online_table_selection_and_multitabling:drill:16"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_table_selection_and_multitabling/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/online_tells_and_dynamics/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/program_catalog/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/demos.jsonl",1,"id","ID ""rake_and_ante_economics:demo:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/demos.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/demos.jsonl",2,"id","ID ""rake_and_ante_economics:demo:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/demos.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/demos.jsonl",3,"id","ID ""rake_and_ante_economics:demo:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/demos.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",1,"id","ID ""rake_and_ante_economics:drill:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",2,"id","ID ""rake_and_ante_economics:drill:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",3,"id","ID ""rake_and_ante_economics:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",4,"id","ID ""rake_and_ante_economics:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",5,"id","ID ""rake_and_ante_economics:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",6,"id","ID ""rake_and_ante_economics:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",7,"id","ID ""rake_and_ante_economics:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",8,"id","ID ""rake_and_ante_economics:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",9,"id","ID ""rake_and_ante_economics:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",10,"id","ID ""rake_and_ante_economics:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",11,"id","ID ""rake_and_ante_economics:drill:11"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",11,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",12,"id","ID ""rake_and_ante_economics:drill:12"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",13,"id","ID ""rake_and_ante_economics:drill:13"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",13,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",14,"id","ID ""rake_and_ante_economics:drill:14"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",14,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",15,"id","ID ""rake_and_ante_economics:drill:15"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",15,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",16,"id","ID ""rake_and_ante_economics:drill:16"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/rake_and_ante_economics/v1/drills.jsonl",16,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/demos.jsonl",1,"id","ID ""review_workflow_and_study_routines:demo:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/demos.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/demos.jsonl",2,"id","ID ""review_workflow_and_study_routines:demo:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/demos.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/demos.jsonl",3,"id","ID ""review_workflow_and_study_routines:demo:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/demos.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",1,"id","ID ""review_workflow_and_study_routines:drill:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",2,"id","ID ""review_workflow_and_study_routines:drill:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",3,"id","ID ""review_workflow_and_study_routines:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",4,"id","ID ""review_workflow_and_study_routines:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",5,"id","ID ""review_workflow_and_study_routines:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",6,"id","ID ""review_workflow_and_study_routines:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",7,"id","ID ""review_workflow_and_study_routines:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/review_workflow_and_study_routines/v1/drills.jsonl",7,"title","Missing required key: title"
